"DATE","REGION","AGEGROUP","SEX","BRAND","DOSE","COUNT"
2021-01-09,"Flanders","18-34","F","Pfizer-BioNTech","A",131
2021-01-09,"Flanders","18-34","M","Pfizer-BioNTech","A",24
2021-01-09,"Flanders","35-44","F","Pfizer-BioNTech","A",149
2021-01-09,"Flanders","35-44","M","Johnson&Johnson","C",1
2021-01-09,"Flanders","35-44","M","Pfizer-BioNTech","A",20
2021-01-09,"Flanders","45-54","F","Johnson&Johnson","C",3
2021-01-09,"Flanders","45-54","F","Pfizer-BioNTech","A",173
2021-01-09,"Flanders","45-54","M","Johnson&Johnson","C",1
2021-01-09,"Flanders","45-54","M","Pfizer-BioNTech","A",30
2021-01-09,"Flanders","55-64","F","Johnson&Johnson","C",2
2021-01-09,"Flanders","55-64","F","Pfizer-BioNTech","A",202
2021-01-09,"Flanders","55-64","M","Johnson&Johnson","C",1
2021-01-09,"Flanders","55-64","M","Pfizer-BioNTech","A",56
2021-01-09,"Flanders","65-74","F","Pfizer-BioNTech","A",88
2021-01-09,"Flanders","65-74","M","Pfizer-BioNTech","A",77
2021-01-09,"Flanders","75-84","F","Pfizer-BioNTech","A",456
2021-01-09,"Flanders","75-84","M","Pfizer-BioNTech","A",197
2021-01-09,"Flanders","85+","F","Pfizer-BioNTech","A",1201
2021-01-09,"Flanders","85+","M","Pfizer-BioNTech","A",368
2021-01-09,"Wallonia","18-34","F","Pfizer-BioNTech","A",5
2021-01-09,"Wallonia","18-34","M","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","35-44","F","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","35-44","M","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","45-54","F","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","45-54","M","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","55-64","F","Pfizer-BioNTech","A",3
2021-01-09,"Wallonia","65-74","F","Pfizer-BioNTech","A",2
2021-01-09,"Wallonia","65-74","M","Pfizer-BioNTech","A",5
2021-01-09,"Wallonia","75-84","F","Pfizer-BioNTech","B",1
2021-01-09,"Wallonia","75-84","M","Pfizer-BioNTech","A",1
2021-01-09,"Wallonia","85+","F","Pfizer-BioNTech","A",6
2021-01-09,"Wallonia","85+","M","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","45-54","F","Pfizer-BioNTech","A",1
2021-01-10,"Brussels","45-54","M","Pfizer-BioNTech","A",1
2021-01-10,"Brussels","55-64","F","Pfizer-BioNTech","A",1
2021-01-10,"Brussels","65-74","F","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","75-84","F","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","75-84","M","Pfizer-BioNTech","A",2
2021-01-10,"Brussels","85+","F","Pfizer-BioNTech","A",2
2021-01-10,"Flanders","18-34","F","Pfizer-BioNTech","A",9
2021-01-10,"Flanders","18-34","M","Pfizer-BioNTech","A",3
2021-01-10,"Flanders","18-34","M","Pfizer-BioNTech","B",1
2021-01-10,"Flanders","35-44","F","Pfizer-BioNTech","A",5
2021-01-10,"Flanders","35-44","M","Moderna","A",1
2021-01-10,"Flanders","35-44","M","Pfizer-BioNTech","A",5
2021-01-10,"Flanders","45-54","F","Pfizer-BioNTech","A",13
2021-01-10,"Flanders","45-54","M","Pfizer-BioNTech","A",3
2021-01-10,"Flanders","55-64","F","Pfizer-BioNTech","A",8
2021-01-10,"Flanders","55-64","M","Pfizer-BioNTech","A",7
2021-01-10,"Flanders","65-74","F","Pfizer-BioNTech","A",8
2021-01-10,"Flanders","65-74","M","Pfizer-BioNTech","A",7
2021-01-10,"Flanders","75-84","F","Pfizer-BioNTech","A",52
2021-01-10,"Flanders","75-84","M","Pfizer-BioNTech","A",20
2021-01-10,"Flanders","85+","F","Pfizer-BioNTech","A",169
2021-01-10,"Flanders","85+","M","Pfizer-BioNTech","A",44
2021-01-10,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","18-34","F","Pfizer-BioNTech","A",3
2021-01-10,"Wallonia","35-44","F","Pfizer-BioNTech","A",3
2021-01-10,"Wallonia","35-44","M","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","45-54","F","Pfizer-BioNTech","A",11
2021-01-10,"Wallonia","45-54","M","Pfizer-BioNTech","A",3
2021-01-10,"Wallonia","55-64","F","Pfizer-BioNTech","A",6
2021-01-10,"Wallonia","55-64","M","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","65-74","F","Pfizer-BioNTech","A",3
2021-01-10,"Wallonia","65-74","M","Pfizer-BioNTech","A",5
2021-01-10,"Wallonia","75-84","F","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","75-84","M","Pfizer-BioNTech","A",1
2021-01-10,"Wallonia","85+","F","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","18-34","F","Pfizer-BioNTech","A",2
2021-01-11,"Brussels","35-44","F","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","35-44","M","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","45-54","F","Pfizer-BioNTech","A",2
2021-01-11,"Brussels","45-54","M","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","55-64","F","Pfizer-BioNTech","A",2
2021-01-11,"Brussels","65-74","M","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","85+","F","Pfizer-BioNTech","A",1
2021-01-11,"Brussels","85+","M","Pfizer-BioNTech","A",1
2021-01-11,"Flanders","18-34","F","Pfizer-BioNTech","A",217
2021-01-11,"Flanders","18-34","M","Johnson&Johnson","C",1
2021-01-11,"Flanders","18-34","M","Pfizer-BioNTech","A",39
2021-01-11,"Flanders","35-44","F","Johnson&Johnson","C",2
2021-01-11,"Flanders","35-44","F","Pfizer-BioNTech","A",184
2021-01-11,"Flanders","35-44","M","Pfizer-BioNTech","A",29
2021-01-11,"Flanders","45-54","F","Pfizer-BioNTech","A",234
2021-01-11,"Flanders","45-54","M","Johnson&Johnson","C",1
2021-01-11,"Flanders","45-54","M","Pfizer-BioNTech","A",64
2021-01-11,"Flanders","55-64","F","Johnson&Johnson","C",1
2021-01-11,"Flanders","55-64","F","Pfizer-BioNTech","A",206
2021-01-11,"Flanders","55-64","M","Johnson&Johnson","C",3
2021-01-11,"Flanders","55-64","M","Pfizer-BioNTech","A",78
2021-01-11,"Flanders","65-74","F","Johnson&Johnson","C",1
2021-01-11,"Flanders","65-74","F","Pfizer-BioNTech","A",102
2021-01-11,"Flanders","65-74","M","Pfizer-BioNTech","A",86
2021-01-11,"Flanders","75-84","F","Pfizer-BioNTech","A",506
2021-01-11,"Flanders","75-84","M","Pfizer-BioNTech","A",235
2021-01-11,"Flanders","85+","F","Pfizer-BioNTech","A",1412
2021-01-11,"Flanders","85+","M","Pfizer-BioNTech","A",376
2021-01-11,NA,"18-34","F","Pfizer-BioNTech","A",8
2021-01-11,NA,"18-34","M","Pfizer-BioNTech","A",1
2021-01-11,NA,"18-34","M","Pfizer-BioNTech","B",1
2021-01-11,NA,"35-44","F","Pfizer-BioNTech","A",4
2021-01-11,NA,"35-44","M","Pfizer-BioNTech","A",2
2021-01-11,NA,"45-54","F","Pfizer-BioNTech","A",10
2021-01-11,NA,"45-54","M","Pfizer-BioNTech","A",3
2021-01-11,NA,"55-64","F","Pfizer-BioNTech","A",3
2021-01-11,NA,"55-64","M","Pfizer-BioNTech","A",1
2021-01-11,NA,"65-74","F","Pfizer-BioNTech","A",2
2021-01-11,NA,"65-74","M","Pfizer-BioNTech","A",1
2021-01-11,NA,"75-84","F","Pfizer-BioNTech","A",2
2021-01-11,NA,"75-84","M","Pfizer-BioNTech","A",5
2021-01-11,NA,"85+","F","Pfizer-BioNTech","A",13
2021-01-11,NA,"85+","M","Pfizer-BioNTech","A",3
2021-01-11,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",3
2021-01-11,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",2
2021-01-11,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",3
2021-01-11,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",3
2021-01-11,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",5
2021-01-11,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",6
2021-01-11,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",5
2021-01-11,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",4
2021-01-11,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",31
2021-01-11,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",18
2021-01-11,"Ostbelgien","85+","F","Pfizer-BioNTech","A",51
2021-01-11,"Ostbelgien","85+","M","Pfizer-BioNTech","A",11
2021-01-11,"Wallonia","0-17","M","Pfizer-BioNTech","A",2
2021-01-11,"Wallonia","18-34","F","Pfizer-BioNTech","A",105
2021-01-11,"Wallonia","18-34","M","Pfizer-BioNTech","A",34
2021-01-11,"Wallonia","35-44","F","Pfizer-BioNTech","A",112
2021-01-11,"Wallonia","35-44","M","Pfizer-BioNTech","A",27
2021-01-11,"Wallonia","45-54","F","Pfizer-BioNTech","A",145
2021-01-11,"Wallonia","45-54","M","Pfizer-BioNTech","A",40
2021-01-11,"Wallonia","55-64","F","Pfizer-BioNTech","A",139
2021-01-11,"Wallonia","55-64","M","Pfizer-BioNTech","A",90
2021-01-11,"Wallonia","65-74","F","Pfizer-BioNTech","A",80
2021-01-11,"Wallonia","65-74","M","Pfizer-BioNTech","A",67
2021-01-11,"Wallonia","75-84","F","Pfizer-BioNTech","A",169
2021-01-11,"Wallonia","75-84","M","Pfizer-BioNTech","A",85
2021-01-11,"Wallonia","85+","F","Pfizer-BioNTech","A",410
2021-01-11,"Wallonia","85+","M","Pfizer-BioNTech","A",99
2021-01-12,"Brussels","18-34","F","Pfizer-BioNTech","A",11
2021-01-12,"Brussels","18-34","M","Pfizer-BioNTech","A",9
2021-01-12,"Brussels","35-44","F","Pfizer-BioNTech","A",15
2021-01-12,"Brussels","35-44","M","Pfizer-BioNTech","A",7
2021-01-12,"Brussels","45-54","F","Pfizer-BioNTech","A",17
2021-01-12,"Brussels","45-54","M","Pfizer-BioNTech","A",18
2021-01-12,"Brussels","55-64","F","Pfizer-BioNTech","A",46
2021-01-12,"Brussels","55-64","M","Pfizer-BioNTech","A",44
2021-01-12,"Brussels","65-74","F","Pfizer-BioNTech","A",78
2021-01-12,"Brussels","65-74","M","Pfizer-BioNTech","A",49
2021-01-12,"Brussels","75-84","F","Pfizer-BioNTech","A",177
2021-01-12,"Brussels","75-84","M","Pfizer-BioNTech","A",79
2021-01-12,"Brussels","85+","F","Pfizer-BioNTech","A",441
2021-01-12,"Brussels","85+","M","Pfizer-BioNTech","A",119
2021-01-12,"Flanders","0-17","F","Pfizer-BioNTech","A",2
2021-01-12,"Flanders","18-34","F","Pfizer-BioNTech","A",415
2021-01-12,"Flanders","18-34","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","18-34","M","Pfizer-BioNTech","A",90
2021-01-12,"Flanders","35-44","F","Johnson&Johnson","C",2
2021-01-12,"Flanders","35-44","F","Pfizer-BioNTech","A",351
2021-01-12,"Flanders","35-44","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","35-44","M","Pfizer-BioNTech","A",74
2021-01-12,"Flanders","45-54","F","Johnson&Johnson","C",1
2021-01-12,"Flanders","45-54","F","Pfizer-BioNTech","A",490
2021-01-12,"Flanders","45-54","M","Johnson&Johnson","C",6
2021-01-12,"Flanders","45-54","M","Pfizer-BioNTech","A",104
2021-01-12,"Flanders","55-64","F","Johnson&Johnson","C",3
2021-01-12,"Flanders","55-64","F","Pfizer-BioNTech","A",550
2021-01-12,"Flanders","55-64","M","Johnson&Johnson","C",5
2021-01-12,"Flanders","55-64","M","Pfizer-BioNTech","A",193
2021-01-12,"Flanders","65-74","F","Pfizer-BioNTech","A",290
2021-01-12,"Flanders","65-74","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","65-74","M","Pfizer-BioNTech","A",259
2021-01-12,"Flanders","75-84","F","Pfizer-BioNTech","A",1174
2021-01-12,"Flanders","75-84","M","Johnson&Johnson","C",1
2021-01-12,"Flanders","75-84","M","Pfizer-BioNTech","A",555
2021-01-12,"Flanders","85+","F","Pfizer-BioNTech","A",2773
2021-01-12,"Flanders","85+","M","Pfizer-BioNTech","A",875
2021-01-12,NA,"18-34","F","Pfizer-BioNTech","A",10
2021-01-12,NA,"18-34","M","Pfizer-BioNTech","A",4
2021-01-12,NA,"35-44","F","Pfizer-BioNTech","A",17
2021-01-12,NA,"35-44","M","Pfizer-BioNTech","A",2
2021-01-12,NA,"45-54","F","Pfizer-BioNTech","A",14
2021-01-12,NA,"45-54","M","Pfizer-BioNTech","A",2
2021-01-12,NA,"55-64","F","Pfizer-BioNTech","A",8
2021-01-12,NA,"55-64","M","Pfizer-BioNTech","A",2
2021-01-12,NA,"65-74","F","Pfizer-BioNTech","A",2
2021-01-12,NA,"65-74","M","Pfizer-BioNTech","A",2
2021-01-12,NA,"75-84","F","Pfizer-BioNTech","A",8
2021-01-12,NA,"75-84","M","Pfizer-BioNTech","A",4
2021-01-12,NA,"85+","F","Pfizer-BioNTech","A",21
2021-01-12,NA,"85+","M","Pfizer-BioNTech","A",8
2021-01-12,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",2
2021-01-12,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",3
2021-01-12,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",2
2021-01-12,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",6
2021-01-12,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",1
2021-01-12,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",6
2021-01-12,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",3
2021-01-12,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",4
2021-01-12,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",5
2021-01-12,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",15
2021-01-12,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",3
2021-01-12,"Ostbelgien","85+","F","Pfizer-BioNTech","A",28
2021-01-12,"Ostbelgien","85+","M","Pfizer-BioNTech","A",8
2021-01-12,"Wallonia","0-17","F","Pfizer-BioNTech","A",6
2021-01-12,"Wallonia","0-17","M","Pfizer-BioNTech","A",3
2021-01-12,"Wallonia","18-34","F","Pfizer-BioNTech","A",459
2021-01-12,"Wallonia","18-34","M","Pfizer-BioNTech","A",130
2021-01-12,"Wallonia","35-44","F","Pfizer-BioNTech","A",445
2021-01-12,"Wallonia","35-44","M","Moderna","A",1
2021-01-12,"Wallonia","35-44","M","Pfizer-BioNTech","A",120
2021-01-12,"Wallonia","45-54","F","Pfizer-BioNTech","A",536
2021-01-12,"Wallonia","45-54","M","Pfizer-BioNTech","A",150
2021-01-12,"Wallonia","55-64","F","Pfizer-BioNTech","A",450
2021-01-12,"Wallonia","55-64","M","Pfizer-BioNTech","A",239
2021-01-12,"Wallonia","65-74","F","Pfizer-BioNTech","A",353
2021-01-12,"Wallonia","65-74","M","Pfizer-BioNTech","A",285
2021-01-12,"Wallonia","75-84","F","Pfizer-BioNTech","A",791
2021-01-12,"Wallonia","75-84","M","Pfizer-BioNTech","A",315
2021-01-12,"Wallonia","85+","F","Pfizer-BioNTech","A",1750
2021-01-12,"Wallonia","85+","M","Moderna","A",1
2021-01-12,"Wallonia","85+","M","Pfizer-BioNTech","A",378
2021-01-13,"Brussels","18-34","F","Pfizer-BioNTech","A",40
2021-01-13,"Brussels","18-34","M","Pfizer-BioNTech","A",29
2021-01-13,"Brussels","35-44","F","Pfizer-BioNTech","A",52
2021-01-13,"Brussels","35-44","M","Pfizer-BioNTech","A",34
2021-01-13,"Brussels","45-54","F","Pfizer-BioNTech","A",97
2021-01-13,"Brussels","45-54","M","Pfizer-BioNTech","A",67
2021-01-13,"Brussels","55-64","F","Pfizer-BioNTech","A",127
2021-01-13,"Brussels","55-64","M","Pfizer-BioNTech","A",146
2021-01-13,"Brussels","65-74","F","Pfizer-BioNTech","A",178
2021-01-13,"Brussels","65-74","M","Pfizer-BioNTech","A",211
2021-01-13,"Brussels","75-84","F","Pfizer-BioNTech","A",536
2021-01-13,"Brussels","75-84","M","Pfizer-BioNTech","A",223
2021-01-13,"Brussels","85+","F","Moderna","A",1
2021-01-13,"Brussels","85+","F","Pfizer-BioNTech","A",1332
2021-01-13,"Brussels","85+","F","Pfizer-BioNTech","B",1
2021-01-13,"Brussels","85+","M","Pfizer-BioNTech","A",343
2021-01-13,"Brussels","85+","M","Pfizer-BioNTech","B",2
2021-01-13,"Flanders","0-17","F","Pfizer-BioNTech","A",6
2021-01-13,"Flanders","0-17","M","Pfizer-BioNTech","A",2
2021-01-13,"Flanders","18-34","F","Johnson&Johnson","C",2
2021-01-13,"Flanders","18-34","F","Pfizer-BioNTech","A",538
2021-01-13,"Flanders","18-34","M","Johnson&Johnson","C",1
2021-01-13,"Flanders","18-34","M","Pfizer-BioNTech","A",113
2021-01-13,"Flanders","35-44","F","Johnson&Johnson","C",1
2021-01-13,"Flanders","35-44","F","Pfizer-BioNTech","A",415
2021-01-13,"Flanders","35-44","M","Johnson&Johnson","C",2
2021-01-13,"Flanders","35-44","M","Pfizer-BioNTech","A",115
2021-01-13,"Flanders","45-54","F","Johnson&Johnson","C",1
2021-01-13,"Flanders","45-54","F","Pfizer-BioNTech","A",588
2021-01-13,"Flanders","45-54","M","Johnson&Johnson","C",2
2021-01-13,"Flanders","45-54","M","Pfizer-BioNTech","A",140
2021-01-13,"Flanders","55-64","F","Johnson&Johnson","C",2
2021-01-13,"Flanders","55-64","F","Pfizer-BioNTech","A",593
2021-01-13,"Flanders","55-64","M","Johnson&Johnson","C",4
2021-01-13,"Flanders","55-64","M","Pfizer-BioNTech","A",240
2021-01-13,"Flanders","65-74","F","Johnson&Johnson","C",1
2021-01-13,"Flanders","65-74","F","Pfizer-BioNTech","A",328
2021-01-13,"Flanders","65-74","M","Pfizer-BioNTech","A",326
2021-01-13,"Flanders","75-84","F","Pfizer-BioNTech","A",1460
2021-01-13,"Flanders","75-84","F","Pfizer-BioNTech","B",1
2021-01-13,"Flanders","75-84","M","Pfizer-BioNTech","A",677
2021-01-13,"Flanders","85+","F","Johnson&Johnson","C",1
2021-01-13,"Flanders","85+","F","Pfizer-BioNTech","A",3621
2021-01-13,"Flanders","85+","F","Pfizer-BioNTech","B",1
2021-01-13,"Flanders","85+","M","Pfizer-BioNTech","A",1041
2021-01-13,NA,"18-34","F","Pfizer-BioNTech","A",19
2021-01-13,NA,"18-34","M","Pfizer-BioNTech","A",6
2021-01-13,NA,"35-44","F","Pfizer-BioNTech","A",9
2021-01-13,NA,"35-44","M","Pfizer-BioNTech","A",5
2021-01-13,NA,"45-54","F","Pfizer-BioNTech","A",13
2021-01-13,NA,"45-54","M","Pfizer-BioNTech","A",2
2021-01-13,NA,"55-64","F","Pfizer-BioNTech","A",5
2021-01-13,NA,"55-64","M","Pfizer-BioNTech","A",5
2021-01-13,NA,"65-74","F","Pfizer-BioNTech","A",1
2021-01-13,NA,"65-74","M","Pfizer-BioNTech","A",2
2021-01-13,NA,"75-84","F","Pfizer-BioNTech","A",7
2021-01-13,NA,"85+","F","Pfizer-BioNTech","A",16
2021-01-13,NA,"85+","M","Pfizer-BioNTech","A",4
2021-01-13,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",6
2021-01-13,"Ostbelgien","18-34","M","Pfizer-BioNTech","A",2
2021-01-13,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",7
2021-01-13,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",3
2021-01-13,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",12
2021-01-13,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",2
2021-01-13,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",7
2021-01-13,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",3
2021-01-13,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",2
2021-01-13,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",3
2021-01-13,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",2
2021-01-13,"Ostbelgien","85+","F","Pfizer-BioNTech","A",3
2021-01-13,"Ostbelgien","85+","M","Pfizer-BioNTech","A",2
2021-01-13,"Wallonia","0-17","F","Pfizer-BioNTech","A",3
2021-01-13,"Wallonia","0-17","M","Pfizer-BioNTech","A",3
2021-01-13,"Wallonia","18-34","F","Pfizer-BioNTech","A",587
2021-01-13,"Wallonia","18-34","M","Pfizer-BioNTech","A",213
2021-01-13,"Wallonia","35-44","F","Pfizer-BioNTech","A",565
2021-01-13,"Wallonia","35-44","M","Pfizer-BioNTech","A",172
2021-01-13,"Wallonia","45-54","F","Pfizer-BioNTech","A",661
2021-01-13,"Wallonia","45-54","M","Pfizer-BioNTech","A",203
2021-01-13,"Wallonia","55-64","F","Pfizer-BioNTech","A",556
2021-01-13,"Wallonia","55-64","F","Pfizer-BioNTech","B",2
2021-01-13,"Wallonia","55-64","M","Pfizer-BioNTech","A",276
2021-01-13,"Wallonia","55-64","M","Pfizer-BioNTech","B",1
2021-01-13,"Wallonia","65-74","F","Pfizer-BioNTech","A",419
2021-01-13,"Wallonia","65-74","M","Pfizer-BioNTech","A",339
2021-01-13,"Wallonia","65-74","M","Pfizer-BioNTech","B",1
2021-01-13,"Wallonia","75-84","F","Pfizer-BioNTech","A",958
2021-01-13,"Wallonia","75-84","F","Pfizer-BioNTech","B",15
2021-01-13,"Wallonia","75-84","M","Pfizer-BioNTech","A",357
2021-01-13,"Wallonia","75-84","M","Pfizer-BioNTech","B",8
2021-01-13,"Wallonia","85+","F","Pfizer-BioNTech","A",2097
2021-01-13,"Wallonia","85+","F","Pfizer-BioNTech","B",55
2021-01-13,"Wallonia","85+","M","Pfizer-BioNTech","A",429
2021-01-13,"Wallonia","85+","M","Pfizer-BioNTech","B",17
2021-01-14,"Brussels","0-17","F","Pfizer-BioNTech","A",1
2021-01-14,"Brussels","18-34","F","Pfizer-BioNTech","A",33
2021-01-14,"Brussels","18-34","F","Pfizer-BioNTech","B",1
2021-01-14,"Brussels","18-34","M","Pfizer-BioNTech","A",18
2021-01-14,"Brussels","35-44","F","Pfizer-BioNTech","A",32
2021-01-14,"Brussels","35-44","M","Pfizer-BioNTech","A",18
2021-01-14,"Brussels","45-54","F","Pfizer-BioNTech","A",60
2021-01-14,"Brussels","45-54","M","Pfizer-BioNTech","A",31
2021-01-14,"Brussels","55-64","F","Pfizer-BioNTech","A",72
2021-01-14,"Brussels","55-64","M","Pfizer-BioNTech","A",58
2021-01-14,"Brussels","65-74","F","Pfizer-BioNTech","A",104
2021-01-14,"Brussels","65-74","M","Pfizer-BioNTech","A",100
2021-01-14,"Brussels","75-84","F","Pfizer-BioNTech","A",250
2021-01-14,"Brussels","75-84","M","Pfizer-BioNTech","A",105
2021-01-14,"Brussels","85+","F","Pfizer-BioNTech","A",679
2021-01-14,"Brussels","85+","M","Pfizer-BioNTech","A",160
2021-01-14,"Flanders","0-17","F","Pfizer-BioNTech","A",4
2021-01-14,"Flanders","0-17","M","Pfizer-BioNTech","A",3
2021-01-14,"Flanders","18-34","F","Johnson&Johnson","C",2
2021-01-14,"Flanders","18-34","F","Pfizer-BioNTech","A",738
2021-01-14,"Flanders","18-34","M","Pfizer-BioNTech","A",169
2021-01-14,"Flanders","35-44","F","Johnson&Johnson","C",3
2021-01-14,"Flanders","35-44","F","Pfizer-BioNTech","A",675
2021-01-14,"Flanders","35-44","M","Johnson&Johnson","C",2
2021-01-14,"Flanders","35-44","M","Pfizer-BioNTech","A",127
2021-01-14,"Flanders","45-54","F","Johnson&Johnson","C",2
2021-01-14,"Flanders","45-54","F","Pfizer-BioNTech","A",794
2021-01-14,"Flanders","45-54","M","Pfizer-BioNTech","A",183
2021-01-14,"Flanders","55-64","F","Johnson&Johnson","C",1
2021-01-14,"Flanders","55-64","F","Pfizer-BioNTech","A",873
2021-01-14,"Flanders","55-64","M","Pfizer-BioNTech","A",354
2021-01-14,"Flanders","65-74","F","Pfizer-BioNTech","A",577
2021-01-14,"Flanders","65-74","M","Johnson&Johnson","C",1
2021-01-14,"Flanders","65-74","M","Pfizer-BioNTech","A",523
2021-01-14,"Flanders","75-84","F","Pfizer-BioNTech","A",2078
2021-01-14,"Flanders","75-84","M","Pfizer-BioNTech","A",929
2021-01-14,"Flanders","85+","F","Pfizer-BioNTech","A",5017
2021-01-14,"Flanders","85+","M","Pfizer-BioNTech","A",1446
2021-01-14,NA,"18-34","F","Moderna","A",1
2021-01-14,NA,"18-34","F","Pfizer-BioNTech","A",10
2021-01-14,NA,"18-34","M","Pfizer-BioNTech","A",6
2021-01-14,NA,"35-44","F","Pfizer-BioNTech","A",30
2021-01-14,NA,"35-44","M","Pfizer-BioNTech","A",5
2021-01-14,NA,"45-54","F","Pfizer-BioNTech","A",13
2021-01-14,NA,"45-54","M","Pfizer-BioNTech","A",6
2021-01-14,NA,"55-64","F","Pfizer-BioNTech","A",6
2021-01-14,NA,"65-74","F","Pfizer-BioNTech","A",3
2021-01-14,NA,"65-74","M","Pfizer-BioNTech","A",2
2021-01-14,NA,"75-84","F","Pfizer-BioNTech","A",4
2021-01-14,NA,"75-84","M","Pfizer-BioNTech","A",3
2021-01-14,NA,"85+","F","Pfizer-BioNTech","A",10
2021-01-14,NA,"85+","M","Pfizer-BioNTech","A",2
